node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
5984,-110.9720017,32.2504205,50.0,50.0,517,POINT (-110.9720017 32.2504205),-1,primary
5985,-110.9718805,32.2508466,50.0,50.0,517,POINT (-110.9718805 32.2508466),-1,secondary
5986,-110.9771356,32.3373907,50.0,50.0,1078,POINT (-110.9771356 32.3373907),-1,primary
5987,-110.9771986,32.3371832,50.0,50.0,1078,POINT (-110.9771986 32.3371832),-1,primary
5988,-110.849917,32.2483763,50.0,50.0,251,POINT (-110.849917 32.2483763),-1,primary
5989,-111.1056193,32.3816343,50.0,50.0,766,POINT (-111.1056193 32.3816343),-1,secondary
5990,-110.7726362,32.162643,50.0,50.0,123,POINT (-110.7726362 32.162643),-1,primary
5991,-110.8421821,32.1395354,50.0,50.0,259,POINT (-110.8421821 32.1395354),-1,primary
5992,-110.8430716,32.1393392,50.0,50.0,259,POINT (-110.8430716 32.1393392),-1,primary
5993,-110.843073,32.1392908,50.0,50.0,259,POINT (-110.843073 32.1392908),-1,primary
5994,-110.7895483,32.191675,50.0,50.0,141,POINT (-110.7895483 32.191675),-1,primary
5995,-110.8236071,32.254253,50.0,50.0,209,POINT (-110.8236071 32.254253),-1,secondary
5996,-110.9988745,32.1337025,50.0,50.0,582,POINT (-110.9988745 32.1337025),-1,primary
5997,-110.9780771,32.2504814,50.0,50.0,534,POINT (-110.9780771 32.2504814),-1,primary
5998,-110.9780627,32.250013,50.0,50.0,534,POINT (-110.9780627 32.250013),-1,primary
5999,-110.9579894,32.1339892,50.0,50.0,494,POINT (-110.9579894 32.1339892),-1,primary
6000,-110.8410923,32.1931888,50.0,50.0,68,POINT (-110.8410923 32.1931888),-1,primary
6001,-110.9455712,32.1340214,50.0,50.0,456,POINT (-110.9455712 32.1340214),-1,primary
6002,-110.945573,32.1341991,50.0,50.0,456,POINT (-110.945573 32.1341991),-1,primary
6003,-110.9597052,32.1339398,50.0,50.0,494,POINT (-110.9597052 32.1339398),-1,primary
6004,-110.8572932,32.2433636,50.0,50.0,264,POINT (-110.8572932 32.2433636),-1,primary
6005,-111.139245,32.3734632,50.0,50.0,773,POINT (-111.139245 32.3734632),-1,secondary
6006,-111.020255,32.2211028,50.0,50.0,617,POINT (-111.020255 32.2211028),-1,secondary
6007,-110.8235599,32.0927409,50.0,50.0,67,POINT (-110.8235599 32.0927409),-1,motorway
6008,-110.8176434,32.0890331,1000.0,1000.0,66,POINT (-110.8176434 32.0890331),6008,motorway
6009,-110.8159157,32.0882595,1000.0,1000.0,66,POINT (-110.8159157 32.0882595),6009,motorway
6010,-110.8302937,32.0972877,50.0,50.0,240,POINT (-110.8302937 32.0972877),-1,motorway
6011,-111.0051215,32.1696195,50.0,50.0,596,POINT (-111.0051215 32.1696195),-1,secondary
6012,-111.0058333,32.1684627,50.0,50.0,596,POINT (-111.0058333 32.1684627),-1,secondary
6013,-111.0056198,32.1685244,50.0,50.0,596,POINT (-111.0056198 32.1685244),-1,secondary
