node_id,zone_id,ctrl_type,node_type,activity_type,x_coord,y_coord,production,attraction
513,,0,,primary,-77.0244,38.89208,0,0
514,,0,,secondary,-77.0193278,38.902521,0,0
515,,0,,secondary,-77.019476,38.902521,0,0
516,,0,,secondary,-77.0184232,38.9025206,0,0
517,,0,,secondary,-77.0351161,38.9037382,0,0
518,,0,,secondary,-77.0335806,38.9037382,0,0
519,,0,,secondary,-77.0324956,38.9037391,0,0
520,,0,,secondary,-77.0301855,38.9037371,0,0
521,,0,,secondary,-77.0285682,38.9037391,0,0
522,,0,,primary,-77.0472238,38.8920888,0,0
523,,0,,primary,-77.0490364,38.8921034,0,0
524,,0,,secondary,-77.0401633,38.8990548,0,0
525,,0,,secondary,-77.0456356,38.8946755,0,0
526,,0,,secondary,-77.0439458,38.8937165,0,0
527,,0,,secondary,-77.04231,38.8929364,0,0
528,,0,,primary,-77.049555,38.8960121,0,0
529,,0,,primary,-77.039969,38.8953934,0,0
530,,0,,primary,-77.0429584,38.9013324,0,0
531,,0,,secondary,-77.0495259,38.9037402,0,0
532,,0,,secondary,-77.0406145,38.9037423,0,0
533,,0,,secondary,-77.0390362,38.903741,0,0
534,,0,,secondary,-77.036938,38.9037396,0,0
535,,0,,secondary,-77.0417019,38.9034057,0,0
536,,0,,primary,-77.039449,38.9009535,0,0
537,,0,,primary,-77.0394521,38.9006119,0,0
538,,0,,primary,-77.039459,38.8998285,0,0
539,,0,,secondary,-77.0365508,38.9006632,0,0
540,,0,,secondary,-77.020539,38.8998127,0,0
541,,0,,primary,-77.0502651,38.8973501,0,0
542,,0,,primary,-77.0353898,38.902523,0,0
543,,0,,tertiary,-77.0356329,38.9026443,0,0
544,,0,,tertiary,-77.0355131,38.9024239,0,0
545,,0,,primary,-77.0332238,38.9025192,0,0
546,,0,,primary,-77.0328218,38.9025196,0,0
547,,0,,primary,-77.0452424,38.900832,0,0
548,,0,,tertiary,-77.0454361,38.8935169,0,0
549,,0,,tertiary,-77.0183779,38.8983092,0,0
550,,0,,secondary,-77.026032,38.8924793,0,0
551,,0,,secondary,-77.0250244,38.9018626,0,0
552,,0,,secondary,-77.0250322,38.9017316,0,0
553,,0,,subway,-77.0279401,38.8983099,0,0
554,,0,,subway,-77.0279818,38.8982977,0,0
555,,0,,subway,-77.021947,38.8985295,0,0
556,,0,,secondary,-77.04348,38.8932066,0,0
557,,0,,primary,-77.0365426,38.9029128,0,0
558,,0,,primary,-77.049626,38.9029111,0,0
559,,0,,residential,-77.0488202,38.9019077,0,0
560,,0,,primary,-77.0484911,38.8960041,0,0
561,,0,,primary,-77.0259099,38.8920862,0,0
562,,0,,subway,-77.0284575,38.9004995,0,0
563,,0,,subway,-77.0381584,38.9006918,0,0
564,,0,,subway,-77.038195,38.9006801,0,0
565,,0,,subway,-77.0279386,38.8983306,0,0
566,,0,,subway,-77.0239093,38.8983093,0,0
567,,0,,subway,-77.0239126,38.8983342,0,0
568,,0,,subway,-77.0194191,38.8978153,0,0
569,,0,,subway,-77.0194674,38.8977789,0,0
570,,0,,subway,-77.0218855,38.8985277,0,0
571,,0,,subway,-77.0280135,38.898295,0,0
572,,0,,secondary,-77.0296249,38.9018762,0,0
573,,0,,primary,-77.0239438,38.9014396,0,0
574,,0,,secondary,-77.0394802,38.8919994,0,0
575,,0,,subway,-77.0388398,38.9018135,0,0
576,,0,,subway,-77.0388862,38.901796,0,0
577,,0,,subway,-77.0372003,38.9013806,0,0
578,,0,,subway,-77.0391898,38.9024172,0,0
579,,0,,helipad,-77.0511209,38.9010783,0,0
580,,1,,primary,-77.0336237,38.8954565,0,0
581,,1,,primary,-77.03362,38.8955618,0,0
582,,0,,tertiary,-77.0278992,38.8916,1000,1000
583,,0,,primary,-77.0512,38.902405,1000,1000
584,,0,,tertiary,-77.0183,38.8935947,0,0
585,,0,,secondary,-77.0483189,38.8916,1000,1000
586,,0,,residential,-77.0512,38.8983217,0,0
587,,0,,tertiary,-77.0183,38.9008704,0,0
588,,0,,residential,-77.0183,38.8973356,1000,1000
589,,0,,motorway,-77.0239658,38.8916,0,0
590,,0,,primary,-77.0502277,38.8916,1000,1000
591,,0,,secondary,-77.0512,38.9037405,0,0
592,,0,,residential,-77.0183,38.9037334,0,0
593,,0,,motorway,-77.0280495,38.8916,1000,1000
594,,0,,primary,-77.0512,38.9028695,1000,1000
595,,0,,motorway,-77.0512,38.8958174,0,0
596,,0,,motorway,-77.0512,38.8926467,0,0
597,,0,,motorway,-77.0512,38.8958197,1000,1000
598,,0,,motorway,-77.0512,38.8959309,1000,1000
599,,0,,motorway,-77.0512,38.8959171,1000,1000
600,,0,,primary,-77.0512,38.8960502,0,0
601,,0,,secondary,-77.0512,38.8977688,1000,1000
602,,0,,primary,-77.0512,38.9024861,1000,1000
603,,0,,primary,-77.0512,38.9025689,1000,1000
604,,0,,primary,-77.0512,38.8978162,1000,1000
605,,0,,primary,-77.0512,38.8976124,0,0
606,,0,,secondary,-77.0488086,38.9044,0,0
607,,0,,motorway,-77.0512,38.8921034,1000,1000
608,,0,,primary,-77.0319643,38.8916,1000,1000
609,,0,,primary,-77.0270259,38.9044,0,0
610,,0,,primary,-77.0512,38.9029301,0,0
611,,0,,primary,-77.0500898,38.8916,1000,1000
612,,0,,secondary,-77.0512,38.897682,1000,1000
613,,0,,secondary,-77.0319662,38.9044,0,0
614,,0,,secondary,-77.0483561,38.9044,0,0
615,,0,,tertiary,-77.0280999,38.9044,1000,1000
616,,0,,secondary,-77.0219346,38.9044,1000,1000
617,,0,,secondary,-77.0416972,38.9044,0,0
618,,0,,tertiary,-77.0448999,38.9044,0,0
619,,0,,tertiary,-77.0466453,38.9044,0,0
620,,0,,residential,-77.018932,38.9044,0,0
621,,0,,primary,-77.0183,38.8922146,1000,1000
622,,0,,primary,-77.0183,38.9041879,0,0
623,,0,,primary,-77.0183,38.9009076,1000,1000
624,,0,,secondary,-77.0385135,38.9044,0,0
625,,0,,secondary,-77.0183,38.8998113,0,0
626,,0,,tertiary,-77.0183,38.8983087,1000,1000
627,,0,,tertiary,-77.0183,38.8948033,1000,1000
628,,0,,tertiary,-77.0183,38.8948797,1000,1000
629,,0,,primary,-77.0183,38.8923953,1000,1000
630,,0,,primary,-77.0183,38.9040725,1000,1000
631,,0,,tertiary,-77.0259819,38.9044,0,0
632,,0,,tertiary,-77.0326906,38.9044,0,0
633,,0,,tertiary,-77.0183,38.8961359,0,0
634,,0,,secondary,-77.0394792,38.8916,1000,1000
635,,0,,tertiary,-77.0281962,38.8916,1000,1000
636,,0,,secondary,-77.0219164,38.8916,1000,1000
637,,0,,secondary,-77.0512,38.9013412,1000,1000
638,,0,,primary,-77.0512,38.902655,1000,1000
639,,0,,primary,-77.0283142,38.9044,0,0
640,,0,,primary,-77.0365394,38.9044,0,0
641,,0,,primary,-77.0404639,38.9044,1000,1000
642,,0,,primary,-77.0198994,38.9044,0,0
643,,0,,secondary,-77.0239536,38.9044,0,0
644,,0,,primary,-77.0403067,38.9044,1000,1000
645,,0,,secondary,-77.0345742,38.9044,0,0
646,,0,,primary,-77.0336629,38.8916,1000,1000
647,,0,,secondary,-77.0183,38.9025205,0,0
648,,0,,secondary,-77.0296289,38.9044,0,0
649,,0,,tertiary,-77.0183,38.901321,0,0
650,,0,,residential,-77.0512,38.8995756,0,0
651,,0,,secondary,-77.050112,38.9044,0,0
652,,0,,secondary,-77.043451,38.9044,0,0
653,,0,,subway,-77.0512,38.9007175,1000,1000
654,,0,,subway,-77.0219646,38.9044,1000,1000
655,,0,,subway,-77.0218872,38.9044,0,0
656,,0,,secondary,-77.031922,38.9044,0,0
657,,0,,subway,-77.0284258,38.8916,1000,1000
658,,0,,subway,-77.0512,38.900752,1000,1000
659,,0,,subway,-77.0183,38.8971466,0,0
660,,0,,subway,-77.0183,38.8972142,1000,1000
661,,0,,subway,-77.0404135,38.9044,1000,1000
662,,0,,subway,-77.0403513,38.9044,1000,1000
663,,0,,subway,-77.0283841,38.8916,1000,1000
664,,0,,subway,-77.0219524,38.8916,1000,1000
665,,0,,subway,-77.0218749,38.8916,1000,1000
666,,0,,poi,-77.01965205,38.8937342,0.047038288,0.047038288
667,,0,,poi,-77.01920411,38.89315695,75.20184473,75.20184473
668,,0,,poi,-77.01827683,38.89670349,2.968040654,2.968040654
669,,0,,poi,-77.01828044,38.90044199,41.43330502,41.43330502
670,,0,,poi,-77.01855839,38.89935522,0.68479998,0.68479998
671,,0,,poi,-77.01869248,38.89950671,1.8332554,1.8332554
672,,0,,poi,-77.01826812,38.89958848,4.221067463,4.221067463
673,,0,,poi,-77.01868103,38.89412437,104.3717728,104.3717728
674,,0,,poi,-77.01740899,38.89903707,21.2561397,102.0294706
675,,0,,poi,-77.01858153,38.89919087,5.384646178,5.384646178
676,,0,,poi,-77.01827493,38.89583519,15.97321248,15.97321248
677,,0,,poi,-77.01957712,38.89936012,22.6167518,22.6167518
678,,0,,poi,-77.02259944,38.8995851,0.72925493,0.72925493
679,,0,,poi,-77.02172386,38.89561967,0.8145051,0.8145051
680,,0,,poi,-77.02558832,38.89813022,4.821424566,4.821424566
681,,0,,poi,-77.01946677,38.90070225,0.97542556,0.97542556
682,,0,,poi,-77.01938924,38.89655931,50.2802168,50.2802168
683,,0,,poi,-77.02347463,38.8965055,42.37283294,42.37283294
684,,0,,poi,-77.02270372,38.89513958,2.308589683,2.308589683
685,,0,,poi,-77.01921019,38.89494562,1.232898297,1.232898297
686,,0,,poi,-77.02420783,38.8951308,0.059416785,0.059416785
687,,0,,poi,-77.0251474,38.89802435,10.59723125,10.59723125
688,,0,,poi,-77.02545966,38.89763908,2.211875948,84.27247362
689,,0,,poi,-77.02296404,38.89785261,20.96146689,11.64525938
690,,0,,poi,-77.02565699,38.89716627,0.922198024,0.922198024
691,,0,,poi,-77.02035118,38.89700074,20.67827917,20.67827917
692,,0,,poi,-77.02538668,38.89699668,35.80604031,35.80604031
693,,0,,poi,-77.02118852,38.8934061,4.304003393,4.304003393
694,,0,,poi,-77.02041354,38.89331514,65.53697264,3.212596698
695,,0,,poi,-77.02100014,38.893376,3.302582989,3.302582989
696,,0,,poi,-77.01947039,38.89783728,43.54507661,43.54507661
697,,0,,poi,-77.02148555,38.90149146,41.79999916,3.572649501
698,,0,,poi,-77.02237467,38.90118366,34.84794464,34.84794464
699,,0,,poi,-77.02332936,38.89519634,23.24074645,1.139252277
700,,0,,poi,-77.02166248,38.8951387,0.131104429,8.967542921
701,,0,,poi,-77.02247347,38.89499159,1.638912998,1.638912998
702,,0,,poi,-77.01914586,38.89504893,1.782503562,1.782503562
703,,0,,poi,-77.02270299,38.89499311,5.588891377,5.588891377
704,,0,,poi,-77.02166459,38.89500026,5.732481942,5.732481942
705,,0,,poi,-77.01911736,38.89494459,1.232898297,1.232898297
706,,0,,poi,-77.02268829,38.89524201,3.657845852,3.657845852
707,,0,,poi,-77.02166623,38.89527979,1.740416673,1.740416673
708,,0,,poi,-77.02244232,38.89528772,1.391343058,1.391343058
709,,0,,poi,-77.02155766,38.89542158,19.5824808,0.959925529
710,,0,,poi,-77.021663,38.89520737,2.002840808,2.002840808
711,,0,,poi,-77.01952816,38.8950136,10.62570179,10.62570179
712,,0,,poi,-77.02254848,38.89502814,2.730696429,2.730696429
713,,0,,poi,-77.02364306,38.89544615,44.810159,44.810159
714,,0,,poi,-77.02323046,38.89502993,13.45170188,0.659397151
715,,0,,poi,-77.01913334,38.89513375,1.127681073,1.127681073
716,,0,,poi,-77.01946523,38.89558436,50.44608866,50.44608866
717,,0,,poi,-77.02223054,38.89496431,0.613112336,41.93688381
718,,0,,poi,-77.02043038,38.8952291,60.4726712,60.4726712
719,,0,,poi,-77.02122656,38.89545134,4.679502407,22.46161156
720,,0,,poi,-77.0224673,38.89521057,0.24261854,0.24261854
721,,0,,poi,-77.02223073,38.89514336,0.709556974,48.53369699
722,,0,,poi,-77.02130957,38.89693178,67.23751979,67.23751979
723,,0,,poi,-77.02140662,38.89636862,3.754398128,3.754398128
724,,0,,poi,-77.0213765,38.8959848,0.519896872,0.519896872
725,,0,,poi,-77.02163148,38.89597636,3.026542507,3.026542507
726,,0,,poi,-77.02162167,38.8963612,7.214188028,7.214188028
727,,0,,poi,-77.02066999,38.89652213,62.67728151,62.67728151
728,,0,,poi,-77.02295362,38.90260166,82.94317374,1.731590266
729,,0,,poi,-77.02044192,38.9001201,3.493211842,3.493211842
730,,0,,poi,-77.0221736,38.9000296,1.05836149,1.05836149
731,,0,,poi,-77.01969457,38.90006685,0.591692155,0.591692155
732,,0,,poi,-77.02217212,38.9000882,1.174719362,1.174719362
733,,0,,poi,-77.02278567,38.90001711,1.603015356,1.603015356
734,,0,,poi,-77.01933081,38.90004008,1.756508719,1.756508719
735,,0,,poi,-77.02140902,38.90003716,5.060329557,5.060329557
736,,0,,poi,-77.02019244,38.90022935,17.60964978,17.60964978
737,,0,,poi,-77.0208167,38.90056453,6.951763893,6.951763893
738,,0,,poi,-77.02102266,38.90011371,6.641063619,6.641063619
739,,0,,poi,-77.02348137,38.90037334,62.500269,62.500269
740,,0,,poi,-77.02159475,38.90039784,4.84618156,4.84618156
741,,0,,poi,-77.0212153,38.90060059,7.030986273,7.030986273
742,,0,,poi,-77.01919532,38.90035136,5.491101251,5.491101251
743,,0,,poi,-77.02159175,38.9004825,2.318492481,2.318492481
744,,0,,poi,-77.0196171,38.90042813,1.508938779,1.508938779
745,,0,,poi,-77.0192565,38.90001827,1.50646308,1.50646308
746,,0,,poi,-77.02068196,38.90045646,1.541122872,1.541122872
747,,0,,poi,-77.0216126,38.90019531,2.148907072,2.148907072
748,,0,,poi,-77.01917887,38.90021542,1.601777507,1.601777507
749,,0,,poi,-77.0196674,38.90012864,0.748899066,0.748899066
750,,0,,poi,-77.02264892,38.90004492,1.360396816,1.360396816
751,,0,,poi,-77.02163371,38.90057068,3.875707398,3.875707398
752,,0,,poi,-77.02241443,38.90012428,0.341646516,0.341646516
753,,0,,poi,-77.02034481,38.90004822,2.314778932,2.314778932
754,,0,,poi,-77.02082668,38.9001142,6.142210192,6.142210192
755,,0,,poi,-77.01958022,38.90026436,6.090220504,6.090220504
756,,0,,poi,-77.02020297,38.90063654,0.658643677,0.658643677
757,,0,,poi,-77.02163816,38.90011426,3.451124952,3.451124952
758,,0,,poi,-77.02272658,38.90007336,2.618052107,2.618052107
759,,0,,poi,-77.02876258,38.90011126,12.07398593,12.07398593
760,,0,,poi,-77.02154619,38.90027366,6.18924848,6.18924848
761,,0,,poi,-77.02259838,38.90004672,1.273747337,1.273747337
762,,0,,poi,-77.02071809,38.90010872,3.327339983,3.327339983
763,,0,,poi,-77.02050235,38.90004884,2.07834964,2.07834964
764,,0,,poi,-77.02220986,38.90017789,3.267923197,3.267923197
765,,0,,poi,-77.02244964,38.90051075,41.85293607,41.85293607
766,,0,,poi,-77.02319503,38.90005485,4.727347989,4.727347989
767,,0,,poi,-77.0191054,38.90004022,1.864201642,1.864201642
768,,0,,poi,-77.02040085,38.89963945,0.955619965,0.955619965
769,,0,,poi,-77.01945582,38.89999976,0.942003619,0.942003619
770,,0,,poi,-77.01951501,38.90000025,0.93829007,0.93829007
771,,0,,poi,-77.0195763,38.90000076,1.006371803,1.006371803
772,,0,,poi,-77.0201994,38.89966341,1.380202411,1.380202411
773,,0,,poi,-77.02238871,38.90001548,1.409910804,1.409910804
774,,0,,poi,-77.01939286,38.90000506,1.094259131,1.094259131
775,,0,,poi,-77.01963292,38.89998154,0.662249587,0.662249587
776,,0,,poi,-77.02019766,38.89957329,1.245276794,1.245276794
777,,0,,poi,-77.02163997,38.89999391,38.98774458,0.378889646
778,,0,,poi,-77.02231408,38.89998519,0.771180361,0.771180361
779,,0,,poi,-77.02049172,38.89961691,1.518841577,1.518841577
780,,0,,poi,-77.02019139,38.89948773,1.145010969,1.145010969
781,,0,,poi,-77.02218827,38.89996671,1.521317276,1.521317276
782,,0,,poi,-77.02116986,38.89954096,11.29414063,11.29414063
